s1_t;s1_v;s1_data;s2_t;s2_v;s2_data;s3_t;s3_v;s3_data;s4_t;s4_v;s4_data;DT_RowId;id;unique_id;monster;originID;monster_n;originName;ancient;efficiency;set;slot;grade;level;m_t;m_v;i_t;i_v;locked;sub_res;sub_cdmg;sub_atkf;sub_acc;sub_atkp;sub_defp;sub_deff;sub_hpp;sub_hpf;sub_spd;sub_crate;quality;max_efficiency
"RES";16;{"enchanted":false,"gvalue":0};"HP flat";371;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"row_684";684;38096264571;0;0;"Inventory";"Inventory";false;75.47;"Revenge";3;6;12;"DEF flat";118;"";0;0;16;4;"-";"-";"-";"-";"-";20;371;"-";"-";"Hero";75.47
"SPD";12;{"enchanted":false,"gvalue":2};"DEF%";18;{"enchanted":false,"gvalue":6};"CRate";10;{"enchanted":false,"gvalue":0};"HP%";15;{"enchanted":false,"gvalue":0};"row_685";685;38110881741;0;0;"Inventory";"Inventory";false;91.37;"Revenge";3;6;12;"DEF flat";118;"";0;0;"-";"-";"-";"-";"-";18;"-";15;"-";12;10;"Legend";91.37
"SPD";25;{"enchanted":false,"gvalue":4};"HP flat";531;{"enchanted":false,"gvalue":306};"CRate";8;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"row_686";686;37122863291;0;0;"Inventory";"Inventory";false;94.34;"Revenge";3;6;15;"DEF flat";160;"HP%";8;0;"-";"-";"-";8;"-";"-";"-";"-";531;25;8;"Legend";94.34
"CDmg";23;{"enchanted":false,"gvalue":0};"HP%";7;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":3};"DEF%";14;{"enchanted":false,"gvalue":6};"row_687";687;26570249878;0;0;"Inventory";"Inventory";false;91.92;"Revenge";3;6;12;"DEF flat";118;"RES";5;0;"-";23;"-";"-";"-";14;"-";7;"-";8;"-";"Hero";91.92
"DEF%";8;{"enchanted":false,"gvalue":0};"ATK%";11;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":0};"";0;{};"row_688";688;37421973219;0;0;"Inventory";"Inventory";false;71.73;"Revenge";4;6;9;"CDmg";47;"";0;0;"-";"-";"-";"-";11;8;"-";"-";"-";16;"-";"Hero";78.87
"RES";6;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":0};"";0;{};"row_689";689;37942323325;0;0;"Inventory";"Inventory";false;76.19;"Revenge";4;6;9;"CDmg";47;"HP%";6;0;6;"-";"-";"-";"-";12;"-";"-";"-";16;"-";"Hero";83.33
"ATK%";20;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"ATK flat";14;{"enchanted":false,"gvalue":0};"DEF flat";15;{"enchanted":false,"gvalue":0};"row_690";690;37355769279;0;0;"Inventory";"Inventory";false;76.01;"Revenge";4;6;12;"CDmg";59;"SPD";4;0;"-";"-";14;"-";20;14;15;"-";"-";"-";"-";"Hero";76.01
"ACC";4;{"enchanted":false,"gvalue":0};"DEF%";15;{"enchanted":false,"gvalue":0};"RES";19;{"enchanted":false,"gvalue":0};"ATK flat";20;{"enchanted":false,"gvalue":0};"row_691";691;37341613043;0;0;"Inventory";"Inventory";false;73.21;"Revenge";5;6;12;"HP flat";1800;"";0;0;19;"-";20;4;"-";15;"-";"-";"-";"-";"-";"Hero";73.21
"HP%";18;{"enchanted":false,"gvalue":6};"DEF%";21;{"enchanted":false,"gvalue":6};"ATK%";19;{"enchanted":false,"gvalue":6};"SPD";12;{"enchanted":true,"gvalue":4};"row_692";692;37473807153;0;0;"Inventory";"Inventory";false;108.93;"Revenge";5;6;12;"HP flat";1800;"ACC";8;0;"-";"-";"-";"-";19;21;"-";18;"-";12;"-";"Hero";108.93
"DEF%";20;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"";0;{};"row_693";693;37516415794;0;0;"Inventory";"Inventory";false;72.62;"Revenge";5;6;9;"HP flat";1440;"";0;0;"-";"-";"-";"-";8;20;"-";"-";"-";"-";10;"Hero";79.76
"RES";22;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":0};"ACC";5;{"enchanted":false,"gvalue":0};"ATK%";10;{"enchanted":false,"gvalue":5};"row_694";694;38077699787;0;0;"Inventory";"Inventory";false;85.46;"Revenge";5;6;12;"HP flat";1800;"CDmg";5;0;22;"-";"-";5;10;"-";"-";13;"-";"-";"-";"Hero";85.46
"DEF%";20;{"enchanted":false,"gvalue":7};"ATK%";15;{"enchanted":true,"gvalue":6};"HP%";23;{"enchanted":false,"gvalue":3};"ACC";6;{"enchanted":false,"gvalue":0};"row_695";695;38110899549;0;0;"Inventory";"Inventory";false;98.81;"Revenge";5;6;12;"HP flat";1800;"SPD";5;0;"-";"-";"-";6;15;20;"-";23;"-";"-";"-";"Hero";98.81
"ATK%";13;{"enchanted":false,"gvalue":6};"SPD";13;{"enchanted":false,"gvalue":4};"CDmg";25;{"enchanted":false,"gvalue":0};"DEF flat";20;{"enchanted":false,"gvalue":0};"row_696";696;38096880643;0;0;"Inventory";"Inventory";false;91.88;"Revenge";5;6;12;"HP flat";1800;"";0;0;"-";25;"-";"-";13;"-";20;"-";"-";13;"-";"Legend";91.88
"ATK flat";11;{"enchanted":false,"gvalue":0};"HP%";24;{"enchanted":false,"gvalue":4};"SPD";13;{"enchanted":false,"gvalue":3};"CRate";5;{"enchanted":false,"gvalue":0};"row_697";697;25621872210;0;0;"Inventory";"Inventory";false;80.54;"Revenge";5;6;12;"HP flat";1800;"";0;0;"-";"-";11;"-";"-";"-";"-";24;"-";13;5;"Hero";80.54
"DEF%";15;{"enchanted":false,"gvalue":7};"HP%";14;{"enchanted":true,"gvalue":4};"CRate";5;{"enchanted":false,"gvalue":0};"CDmg";27;{"enchanted":false,"gvalue":0};"row_698";698;37372584693;0;0;"Inventory";"Inventory";false;95.11;"Revenge";5;6;12;"HP flat";1800;"";0;0;"-";27;"-";"-";"-";15;"-";14;"-";"-";5;"Legend";95.11
"CDmg";4;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"DEF flat";39;{"enchanted":false,"gvalue":0};"SPD";4;{"enchanted":false,"gvalue":0};"row_699";699;37857212032;0;0;"Inventory";"Inventory";false;69.38;"Revenge";6;6;9;"ATK%";38;"";0;0;"-";4;"-";"-";"-";"-";39;20;"-";4;"-";"Legend";76.52
"ATK flat";43;{"enchanted":false,"gvalue":13};"CDmg";7;{"enchanted":false,"gvalue":0};"CRate";16;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":true,"gvalue":3};"row_700";700;31304775021;0;0;"Inventory";"Inventory";false;79.11;"Revenge";6;6;15;"ATK%";63;"";0;0;"-";7;43;"-";"-";"-";"-";"-";"-";8;16;"Hero";79.11
"CRate";16;{"enchanted":false,"gvalue":0};"DEF%";5;{"enchanted":false,"gvalue":0};"ATK flat";11;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"row_701";701;31196708374;0;0;"Inventory";"Inventory";false;72.8;"Revenge";6;6;15;"ATK%";63;"ACC";5;0;8;"-";11;"-";"-";5;"-";"-";"-";"-";16;"Rare";72.8
"ATK%";23;{"enchanted":false,"gvalue":4};"ACC";6;{"enchanted":false,"gvalue":0};"CDmg";12;{"enchanted":false,"gvalue":0};"HP%";17;{"enchanted":false,"gvalue":4};"row_702";702;31676774971;0;0;"Inventory";"Inventory";false;89.03;"Destroy";1;6;12;"ATK flat";118;"";0;0;"-";12;"-";6;23;"-";"-";17;"-";"-";"-";"Legend";89.03
"ATK%";28;{"enchanted":false,"gvalue":6};"ACC";12;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":3};"CRate";5;{"enchanted":true,"gvalue":0};"row_703";703;37569169473;0;0;"Inventory";"Inventory";false;94.05;"Destroy";1;6;12;"ATK flat";118;"HP%";8;0;"-";"-";"-";12;28;"-";"-";"-";"-";8;5;"Hero";94.05
"ACC";7;{"enchanted":false,"gvalue":0};"ATK%";13;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"";0;{};"row_704";704;38424228178;0;0;"Inventory";"Inventory";false;71.43;"Destroy";1;6;9;"ATK flat";94;"";0;0;"-";"-";"-";7;13;"-";"-";"-";"-";"-";15;"Hero";78.57
"RES";8;{"enchanted":false,"gvalue":0};"CRate";9;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"";0;{};"row_705";705;38436058941;0;0;"Inventory";"Inventory";false;77.68;"Destroy";1;6;9;"ATK flat";94;"ATK%";6;0;8;"-";"-";"-";"-";"-";"-";21;"-";"-";9;"Hero";84.82
"CDmg";4;{"enchanted":false,"gvalue":0};"ATK%";7;{"enchanted":false,"gvalue":0};"RES";23;{"enchanted":false,"gvalue":0};"HP flat";905;{"enchanted":false,"gvalue":327};"row_706";706;37248703426;0;0;"Inventory";"Inventory";false;81.15;"Destroy";1;6;12;"ATK flat";118;"CRate";5;0;23;4;"-";"-";7;"-";"-";"-";905;"-";"-";"Legend";81.15
"CRate";5;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":3};"CDmg";17;{"enchanted":false,"gvalue":0};"HP%";13;{"enchanted":false,"gvalue":6};"row_707";707;31570538902;0;0;"Inventory";"Inventory";false;88.48;"Destroy";1;6;12;"ATK flat";118;"";0;0;"-";17;"-";"-";"-";"-";"-";13;"-";15;5;"Hero";88.48
"ATK flat";14;{"enchanted":false,"gvalue":0};"ATK%";27;{"enchanted":false,"gvalue":0};"CDmg";5;{"enchanted":false,"gvalue":0};"";0;{};"row_708";708;37681312397;0;0;"Inventory";"Inventory";false;74.57;"Destroy";2;6;9;"HP%";38;"ACC";8;0;"-";5;14;"-";27;"-";"-";"-";"-";"-";"-";"Hero";81.71
"SPD";14;{"enchanted":false,"gvalue":4};"ATK flat";16;{"enchanted":false,"gvalue":0};"CRate";15;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":7};"row_709";709;37696351845;0;0;"Inventory";"Inventory";false;89.68;"Destroy";2;6;12;"ATK%";47;"CDmg";4;0;"-";"-";16;"-";"-";14;"-";"-";"-";14;15;"Hero";89.68
"CRate";11;{"enchanted":false,"gvalue":0};"DEF%";26;{"enchanted":false,"gvalue":7};"HP%";14;{"enchanted":false,"gvalue":7};"SPD";7;{"enchanted":true,"gvalue":3};"row_710";710;31574905603;0;0;"Inventory";"Inventory";false;100;"Destroy";3;6;12;"DEF flat";118;"CDmg";7;0;"-";"-";"-";"-";"-";26;"-";14;"-";7;11;"Hero";100
"CDmg";7;{"enchanted":false,"gvalue":0};"ACC";14;{"enchanted":false,"gvalue":0};"HP%";21;{"enchanted":false,"gvalue":0};"RES";8;{"enchanted":false,"gvalue":0};"row_711";711;37287467088;0;0;"Inventory";"Inventory";false;85.71;"Destroy";3;6;12;"DEF flat";118;"DEF%";5;0;8;7;"-";14;"-";"-";"-";21;"-";"-";"-";"Hero";85.71
"HP%";12;{"enchanted":false,"gvalue":4};"RES";18;{"enchanted":false,"gvalue":0};"DEF%";18;{"enchanted":false,"gvalue":3};"SPD";8;{"enchanted":false,"gvalue":3};"row_712";712;37299471526;0;0;"Inventory";"Inventory";false;92.86;"Destroy";3;6;12;"DEF flat";118;"CRate";4;0;18;"-";"-";"-";"-";18;"-";12;"-";8;"-";"Hero";92.86
"CDmg";26;{"enchanted":false,"gvalue":0};"DEF%";11;{"enchanted":false,"gvalue":5};"ACC";7;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":true,"gvalue":0};"row_713";713;37672865964;0;0;"Inventory";"Inventory";false;91.41;"Destroy";3;6;12;"DEF flat";118;"RES";8;0;"-";26;"-";7;"-";11;"-";"-";"-";"-";5;"Hero";91.41
"CDmg";5;{"enchanted":false,"gvalue":0};"SPD";25;{"enchanted":false,"gvalue":4};"ACC";6;{"enchanted":false,"gvalue":0};"";0;{};"row_714";714;38239157669;0;0;"Inventory";"Inventory";false;81.89;"Destroy";3;6;9;"DEF flat";94;"CRate";5;0;"-";5;"-";6;"-";"-";"-";"-";"-";25;"-";"Hero";89.03
"RES";4;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":0};"HP flat";374;{"enchanted":false,"gvalue":0};"row_715";715;38396026413;0;0;"Inventory";"Inventory";false;77.97;"Destroy";3;6;12;"DEF flat";118;"DEF%";7;0;4;"-";"-";"-";"-";"-";"-";19;374;"-";10;"Hero";77.97
"CRate";5;{"enchanted":false,"gvalue":0};"RES";12;{"enchanted":false,"gvalue":0};"DEF%";25;{"enchanted":false,"gvalue":6};"HP flat";236;{"enchanted":false,"gvalue":0};"row_716";716;38417941617;0;0;"Inventory";"Inventory";false;76.95;"Destroy";3;6;12;"DEF flat";118;"";0;0;12;"-";"-";"-";"-";25;"-";"-";236;"-";5;"Hero";76.95
"CRate";17;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"HP%";20;{"enchanted":false,"gvalue":0};"HP flat";230;{"enchanted":false,"gvalue":0};"row_717";717;38499424543;0;0;"Inventory";"Inventory";true;89.27;"Destroy";3;6;12;"DEF flat";118;"CDmg";6;0;"-";"-";"-";8;"-";"-";"-";20;230;"-";17;"Legend";89.27
"SPD";6;{"enchanted":false,"gvalue":0};"CRate";17;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_718";718;38543405910;0;0;"Inventory";"Inventory";false;70.24;"Destroy";3;6;6;"DEF flat";70;"CDmg";7;0;"-";"-";"-";"-";"-";"-";"-";"-";"-";6;17;"Rare";84.52
"RES";15;{"enchanted":false,"gvalue":0};"DEF flat";47;{"enchanted":false,"gvalue":21};"HP flat";596;{"enchanted":false,"gvalue":0};"ATK%";7;{"enchanted":false,"gvalue":0};"row_719";719;37634907523;0;0;"Inventory";"Inventory";false;76.57;"Destroy";4;6;12;"DEF%";47;"HP%";8;0;15;"-";"-";"-";7;"-";47;"-";596;"-";"-";"Hero";76.57
"HP%";10;{"enchanted":true,"gvalue":0};"ATK%";28;{"enchanted":false,"gvalue":7};"DEF%";17;{"enchanted":false,"gvalue":8};"SPD";20;{"enchanted":false,"gvalue":5};"row_720";720;38587710704;0;0;"Inventory";"Inventory";true;108.63;"Destroy";4;6;15;"CDmg";80;"";0;0;"-";"-";"-";"-";28;17;"-";10;"-";20;"-";"Legend";108.63
"ATK%";22;{"enchanted":false,"gvalue":5};"CRate";10;{"enchanted":false,"gvalue":0};"RES";6;{"enchanted":false,"gvalue":0};"HP flat";562;{"enchanted":false,"gvalue":226};"row_721";721;31416162425;0;0;"Inventory";"Inventory";false;77.97;"Destroy";4;6;15;"CDmg";80;"";0;0;6;"-";"-";"-";22;"-";"-";"-";562;"-";10;"Hero";77.97
"HP%";27;{"enchanted":false,"gvalue":5};"SPD";9;{"enchanted":true,"gvalue":4};"ATK%";18;{"enchanted":false,"gvalue":5};"DEF%";10;{"enchanted":false,"gvalue":5};"row_722";722;38435899805;0;0;"Inventory";"Inventory";false;97.86;"Destroy";4;6;12;"CDmg";59;"DEF flat";13;0;"-";"-";"-";"-";18;10;"-";27;"-";9;"-";"Hero";97.86
"ATK%";19;{"enchanted":false,"gvalue":6};"HP%";8;{"enchanted":true,"gvalue":0};"DEF%";28;{"enchanted":false,"gvalue":7};"ATK flat";47;{"enchanted":false,"gvalue":17};"row_723";723;31612259166;0;0;"Inventory";"Inventory";false;98.57;"Destroy";5;6;12;"HP flat";1800;"RES";6;0;"-";"-";47;"-";19;28;"-";8;"-";"-";"-";"Legend";98.57
"RES";20;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":0};"";0;{};"row_724";724;37568192187;0;0;"Inventory";"Inventory";false;69.64;"Destroy";5;6;9;"HP flat";1440;"DEF flat";10;0;20;"-";"-";4;"-";"-";"-";"-";"-";9;"-";"Hero";76.79
"ATK%";19;{"enchanted":false,"gvalue":0};"RES";6;{"enchanted":false,"gvalue":0};"DEF%";14;{"enchanted":false,"gvalue":0};"";0;{};"row_725";725;37568339908;0;0;"Inventory";"Inventory";false;70.54;"Destroy";5;6;9;"HP flat";1440;"";0;0;6;"-";"-";"-";19;14;"-";"-";"-";"-";"-";"Hero";77.68
"CDmg";4;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"ATK%";8;{"enchanted":false,"gvalue":0};"";0;{};"row_726";726;38623247484;0;0;"Inventory";"Inventory";false;50.51;"Destroy";5;6;0;"HP flat";360;"";0;0;"-";4;"-";4;8;"-";"-";"-";"-";"-";"-";"Hero";79.08
"ACC";15;{"enchanted":false,"gvalue":0};"HP%";23;{"enchanted":false,"gvalue":7};"CDmg";7;{"enchanted":false,"gvalue":0};"DEF%";12;{"enchanted":false,"gvalue":0};"row_727";727;38231646037;0;0;"Inventory";"Inventory";false;94.64;"Destroy";6;6;12;"ATK%";47;"SPD";6;0;"-";7;"-";15;"-";12;"-";23;"-";"-";"-";"Legend";94.64
"CRate";11;{"enchanted":false,"gvalue":0};"ATK flat";10;{"enchanted":false,"gvalue":0};"HP%";19;{"enchanted":false,"gvalue":0};"";0;{};"row_728";728;38532869952;0;0;"Inventory";"Inventory";false;72.66;"Destroy";6;6;9;"DEF%";38;"CDmg";5;0;"-";"-";10;"-";"-";"-";"-";19;"-";"-";11;"Hero";79.8
"HP%";10;{"enchanted":false,"gvalue":0};"CRate";23;{"enchanted":false,"gvalue":0};"SPD";15;{"enchanted":false,"gvalue":4};"RES";9;{"enchanted":false,"gvalue":0};"row_729";729;37177234298;0;0;"Inventory";"Inventory";true;97.92;"Destroy";6;6;15;"ATK%";63;"";0;0;9;"-";"-";"-";"-";"-";"-";10;"-";15;23;"Legend";97.92
"CDmg";14;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"HP flat";138;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"row_730";730;31685102052;0;0;"Inventory";"Inventory";false;62.03;"Fight";1;6;6;"ATK flat";70;"";0;0;4;14;"-";8;"-";"-";"-";"-";138;"-";"-";"Legend";76.31
"SPD";17;{"enchanted":false,"gvalue":0};"HP%";5;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_731";731;38610541425;0;0;"Inventory";"Inventory";false;60.42;"Fight";1;6;6;"ATK flat";70;"";0;0;"-";"-";"-";"-";"-";"-";"-";5;"-";17;"-";"Rare";74.7
"HP%";21;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"";0;{};"row_732";732;31712100024;0;0;"Inventory";"Inventory";false;69.94;"Fight";1;6;9;"ATK flat";94;"SPD";5;0;"-";"-";"-";4;"-";"-";"-";21;"-";"-";5;"Rare";77.08
"ATK%";8;{"enchanted":false,"gvalue":0};"SPD";5;{"enchanted":false,"gvalue":0};"CRate";5;{"enchanted":false,"gvalue":0};"";0;{};"row_733";733;38554506135;0;0;"Inventory";"Inventory";false;54.76;"Fight";2;6;0;"HP flat";360;"";0;0;"-";"-";"-";"-";8;"-";"-";"-";"-";5;5;"Hero";83.33
"DEF%";17;{"enchanted":false,"gvalue":0};"HP flat";253;{"enchanted":false,"gvalue":0};"CDmg";7;{"enchanted":false,"gvalue":0};"";0;{};"row_734";734;37589437358;0;0;"Inventory";"Inventory";false;60.45;"Fight";3;6;6;"DEF flat";70;"";0;0;"-";7;"-";"-";"-";17;"-";"-";253;"-";"-";"Hero";74.73
"CDmg";7;{"enchanted":false,"gvalue":0};"CRate";16;{"enchanted":false,"gvalue":0};"DEF%";16;{"enchanted":false,"gvalue":5};"HP flat";486;{"enchanted":false,"gvalue":228};"row_735";735;32147162299;0;0;"Inventory";"Inventory";false;80.82;"Fight";3;6;12;"DEF flat";118;"";0;0;"-";7;"-";"-";"-";16;"-";"-";486;"-";16;"Hero";80.82
"HP%";6;{"enchanted":false,"gvalue":0};"DEF flat";16;{"enchanted":false,"gvalue":0};"DEF%";17;{"enchanted":false,"gvalue":0};"";0;{};"row_736";736;31687879345;0;0;"Inventory";"Inventory";false;59.11;"Fight";4;6;6;"ATK%";29;"";0;0;"-";"-";"-";"-";"-";17;16;6;"-";"-";"-";"Hero";73.39
"DEF%";10;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"RES";18;{"enchanted":false,"gvalue":0};"row_737";737;37792316339;0;0;"Inventory";"Inventory";false;76.19;"Fight";4;6;12;"ATK%";47;"";0;0;18;"-";"-";4;"-";10;"-";"-";"-";10;"-";"Legend";76.19
"ATK%";13;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"";0;{};"";0;{};"row_738";738;37648560823;0;0;"Inventory";"Inventory";false;48.88;"Fight";4;5;6;"ATK flat";57;"";0;0;"-";"-";"-";"-";13;"-";"-";8;"-";"-";"-";"Rare";63.17
"ATK%";7;{"enchanted":false,"gvalue":0};"ACC";7;{"enchanted":false,"gvalue":0};"RES";7;{"enchanted":false,"gvalue":0};"";0;{};"row_739";739;38534200427;0;0;"Inventory";"Inventory";false;49.11;"Fight";6;5;0;"DEF flat";15;"";0;0;7;"-";"-";7;7;"-";"-";"-";"-";"-";"-";"Hero";77.68
"ATK%";4;{"enchanted":false,"gvalue":0};"ACC";4;{"enchanted":false,"gvalue":0};"DEF flat";15;{"enchanted":false,"gvalue":0};"";0;{};"row_740";740;38570807896;0;0;"Inventory";"Inventory";false;39.96;"Fight";6;5;0;"ATK flat";15;"";0;0;"-";"-";"-";4;4;"-";15;"-";"-";"-";"-";"Hero";68.53
"ATK%";7;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"HP%";10;{"enchanted":false,"gvalue":0};"";0;{};"row_741";741;38522144227;0;0;"Inventory";"Inventory";false;54.97;"Determination";2;6;3;"DEF%";20;"";0;0;"-";4;"-";"-";7;"-";"-";10;"-";"-";"-";"Hero";76.4
"DEF%";13;{"enchanted":false,"gvalue":0};"CRate";10;{"enchanted":false,"gvalue":0};"CDmg";11;{"enchanted":false,"gvalue":0};"";0;{};"row_742";742;31925314182;0;0;"Inventory";"Inventory";false;70.45;"Determination";3;6;9;"DEF flat";94;"";0;0;"-";11;"-";"-";"-";13;"-";"-";"-";"-";10;"Hero";77.59
"CDmg";5;{"enchanted":false,"gvalue":0};"ATK flat";18;{"enchanted":false,"gvalue":0};"DEF flat";44;{"enchanted":false,"gvalue":15};"DEF%";32;{"enchanted":false,"gvalue":4};"row_743";743;38517842812;0;0;"Inventory";"Inventory";false;80.46;"Determination";5;6;12;"HP flat";1800;"";0;0;"-";5;18;"-";"-";32;44;"-";"-";"-";"-";"Legend";80.46
"HP%";21;{"enchanted":false,"gvalue":0};"RES";4;{"enchanted":false,"gvalue":0};"DEF%";13;{"enchanted":false,"gvalue":0};"";0;{};"row_744";744;25933690699;0;0;"Inventory";"Inventory";false;69.64;"Enhance";3;6;9;"DEF flat";94;"";0;0;4;"-";"-";"-";"-";13;"-";21;"-";"-";"-";"Hero";76.79
"CRate";5;{"enchanted":false,"gvalue":0};"SPD";22;{"enchanted":false,"gvalue":3};"HP%";20;{"enchanted":false,"gvalue":6};"CDmg";7;{"enchanted":false,"gvalue":0};"row_745";745;21989332126;0;0;"Inventory";"Inventory";false;92.86;"Enhance";3;6;12;"DEF flat";118;"";0;0;"-";7;"-";"-";"-";"-";"-";20;"-";22;5;"Legend";92.86
"DEF%";16;{"enchanted":false,"gvalue":4};"RES";8;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":false,"gvalue":3};"CRate";5;{"enchanted":false,"gvalue":0};"row_746";746;22489541777;0;0;"Inventory";"Inventory";false;72.62;"Enhance";5;6;12;"HP flat";1800;"";0;0;8;"-";"-";"-";"-";16;"-";"-";"-";8;5;"Rare";72.62
"ATK%";6;{"enchanted":false,"gvalue":0};"SPD";19;{"enchanted":false,"gvalue":0};"HP%";8;{"enchanted":false,"gvalue":0};"";0;{};"row_747";747;22411820099;0;0;"Inventory";"Inventory";false;70.83;"Enhance";6;6;9;"HP flat";1440;"";0;0;"-";"-";"-";"-";6;"-";"-";8;"-";19;"-";"Hero";77.98
"ATK%";18;{"enchanted":false,"gvalue":5};"HP flat";896;{"enchanted":false,"gvalue":301};"DEF%";26;{"enchanted":false,"gvalue":10};"HP%";19;{"enchanted":false,"gvalue":6};"row_748";748;38610563256;0;0;"Inventory";"Inventory";false;103.35;"Enhance";6;6;12;"ACC";48;"DEF flat";16;0;"-";"-";"-";"-";18;26;"-";19;896;"-";"-";"Legend";103.35
"ACC";13;{"enchanted":false,"gvalue":0};"HP flat";459;{"enchanted":false,"gvalue":0};"CDmg";4;{"enchanted":false,"gvalue":0};"";0;{};"row_749";749;31722878160;0;0;"Inventory";"Inventory";false;62.02;"Enhance";6;6;6;"DEF%";29;"RES";7;0;"-";4;"-";13;"-";"-";"-";"-";459;"-";"-";"Hero";76.31
"DEF%";20;{"enchanted":false,"gvalue":5};"CDmg";20;{"enchanted":false,"gvalue":0};"HP flat";240;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"row_750";750;38396849677;0;0;"Inventory";"Inventory";false;83.41;"Accuracy";3;6;12;"DEF flat";118;"";0;0;"-";20;"-";8;"-";20;"-";"-";240;"-";"-";"Hero";83.41
"HP%";15;{"enchanted":true,"gvalue":4};"ACC";7;{"enchanted":false,"gvalue":0};"CRate";21;{"enchanted":false,"gvalue":0};"SPD";10;{"enchanted":false,"gvalue":4};"row_751";751;36984884339;0;0;"Inventory";"Inventory";false;92.26;"Accuracy";6;6;15;"ATK%";63;"";0;0;"-";"-";"-";7;"-";"-";"-";15;"-";10;21;"Hero";92.26
"CDmg";20;{"enchanted":false,"gvalue":0};"DEF%";11;{"enchanted":false,"gvalue":5};"CRate";10;{"enchanted":false,"gvalue":0};"SPD";8;{"enchanted":true,"gvalue":3};"row_752";752;38363292844;0;0;"Inventory";"Inventory";false;87.37;"Tolerance";3;6;12;"DEF flat";118;"";0;0;"-";20;"-";"-";"-";11;"-";"-";"-";8;10;"Hero";87.37
"CRate";4;{"enchanted":true,"gvalue":0};"SPD";16;{"enchanted":false,"gvalue":4};"ACC";14;{"enchanted":false,"gvalue":0};"ATK flat";65;{"enchanted":false,"gvalue":16};"row_753";753;31261084179;0;0;"Inventory";"Inventory";false;83.63;"Tolerance";6;6;15;"ATK%";63;"";0;0;"-";"-";65;14;"-";"-";"-";"-";"-";16;4;"Legend";83.63
"CRate";13;{"enchanted":false,"gvalue":0};"HP flat";245;{"enchanted":false,"gvalue":0};"CDmg";14;{"enchanted":false,"gvalue":0};"SPD";9;{"enchanted":false,"gvalue":3};"row_754";754;22301803994;4;4;"Beth";"Beth";false;85.67;"Despair";1;6;12;"ATK flat";118;"ATK%";8;0;"-";14;"-";"-";"-";"-";"-";"-";245;9;13;"Hero";85.67
"CRate";10;{"enchanted":false,"gvalue":0};"CDmg";10;{"enchanted":false,"gvalue":0};"ACC";8;{"enchanted":false,"gvalue":0};"HP%";14;{"enchanted":true,"gvalue":6};"row_755";755;21570348297;4;4;"Beth";"Beth";false;79.85;"Blade";2;6;15;"SPD";42;"HP flat";250;0;"-";10;"-";8;"-";"-";"-";14;"-";"-";10;"Rare";79.85
